Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Note
"IG","Government Expenditure","470","Malta","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","60.95","consolidated General Government"
"IG","Government Expenditure","470","Malta","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","57.42","consolidated General Government"
"IG","Government Expenditure","470","Malta","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","57.54","consolidated General Government"
"IG","Government Expenditure","470","Malta","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","55.11","consolidated General Government"
"IG","Government Expenditure","470","Malta","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","56.51","consolidated General Government"
"IG","Government Expenditure","470","Malta","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","53.06","consolidated General Government"
"IG","Government Expenditure","470","Malta","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","50.34","consolidated General Government"
"IG","Government Expenditure","470","Malta","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","71.88","consolidated General Government"
"IG","Government Expenditure","470","Malta","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","59.14","consolidated General Government"
"IG","Government Expenditure","470","Malta","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","64.67","consolidated General Government"
"IG","Government Expenditure","470","Malta","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","71.9","consolidated General Government"
"IG","Government Expenditure","470","Malta","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","71.13","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","48.25","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","43.82","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","49.8","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","64.73","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","61.89","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","51.24","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","48.44","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","121.92","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","93.74","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","106.11","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","81.71","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","81.23","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","84.88","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","81.31","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","69.67","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","72.81","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","80.85","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","70.03","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","87.09","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","93.88","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","79.38","consolidated General Government"
"IG","Government Expenditure","480","Mauritius","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","63.2","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","9.45","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","13.57","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","100.44","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","224.36","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","78.96","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","44.46","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","38.38","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","40.88","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","48.86","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","72.37","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","119.82","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","72.68","consolidated General Government"
"IG","Government Expenditure","496","Mongolia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","76.52","consolidated General Government"
"IG","Government Expenditure","508","Mozambique","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","54.39","consolidated General Government"
"IG","Government Expenditure","508","Mozambique","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","67.49","consolidated General Government"
"IG","Government Expenditure","508","Mozambique","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","50","consolidated General Government"
"IG","Government Expenditure","508","Mozambique","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","54.74","consolidated General Government"
"IG","Government Expenditure","508","Mozambique","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","74.32","consolidated General Government"
"IG","Government Expenditure","508","Mozambique","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","78.3","consolidated General Government"
"IG","Government Expenditure","508","Mozambique","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","79.99","consolidated General Government"
"IG","Government Expenditure","508","Mozambique","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","101.68","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","232.93","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","234.69","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","207.97","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","188.9","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","171.42","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","219.92","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","256.73","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","361.15","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","413.52","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","489.43","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","608.19","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","552.85","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","666.67","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","740.29","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","653.98","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","486.43","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","673.1","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","244.03","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","668.45","consolidated General Government"
"IG","Government Expenditure","104","Myanmar","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","597.93","consolidated General Government"
"IG","Government Expenditure","520","Nauru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","1.62",""
"IG","Government Expenditure","520","Nauru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","1.09",""
"IG","Government Expenditure","520","Nauru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","1.33",""
"IG","Government Expenditure","520","Nauru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","1.74",""
"IG","Government Expenditure","520","Nauru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","1.69",""
"IG","Government Expenditure","524","Nepal","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","647.89","consolidated General Government"
"IG","Government Expenditure","524","Nepal","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","822.84","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","1342.27","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","1295.94","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","1818.21","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","1528.5","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","1379.15","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","1578.14","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","1546.59","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","1756.33","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","1815.67","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","1945.58","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","1786.32","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","1449.32","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","1481.76","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","1462.06","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","1046.96","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","915.89","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","935.38","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","1072.31","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","1135.15","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","1611.64","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","1752.82","consolidated General Government"
"IG","Government Expenditure","528","Netherlands (Kingdom of the)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","1627.9","consolidated General Government"
"IG","Government Expenditure","540","New Caledonia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","40.84","consolidated General Government"
"IG","Government Expenditure","540","New Caledonia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","39.64","consolidated General Government"
"IG","Government Expenditure","540","New Caledonia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","62.45","consolidated General Government"
"IG","Government Expenditure","540","New Caledonia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","56.02","consolidated General Government"
"IG","Government Expenditure","540","New Caledonia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","53.39","consolidated General Government"
"IG","Government Expenditure","540","New Caledonia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","51.77","consolidated General Government"
"IG","Government Expenditure","566","Nigeria","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","2034.82","consolidated General Government"
"IG","Government Expenditure","566","Nigeria","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","1777.33","consolidated General Government"
"IG","Government Expenditure","566","Nigeria","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","1090.73","consolidated General Government"
"IG","Government Expenditure","566","Nigeria","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","813.44","consolidated General Government"
"IG","Government Expenditure","566","Nigeria","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","1127.71","consolidated General Government"
"IG","Government Expenditure","566","Nigeria","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","1395.57","consolidated General Government"
"IG","Government Expenditure","566","Nigeria","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","1575.27","consolidated General Government"
"IG","Government Expenditure","566","Nigeria","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","1247.44","consolidated General Government"
"IG","Government Expenditure","566","Nigeria","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","1270.42","consolidated General Government"
"IG","Government Expenditure","807","North Macedonia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","192.91","consolidated General Government"
"IG","Government Expenditure","807","North Macedonia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","208.7","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","1695.35","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","1952.96","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","2138.92","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","2106.42","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","2097.79","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","2146.31","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","2392.49","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","2722.7","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","2521.18","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","2754.56","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","2991.29","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","2932.19","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","3078.3","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","2877.97","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","2297.57","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","2224.6","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","2314.77","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","2223.06","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","2403.52","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","1609.63","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","2567.64","consolidated General Government"
"IG","Government Expenditure","578","Norway","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","2336.45","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","57.22","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","61.64","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","68.92","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","79.58","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","79.58","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","68.14","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","76.2","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","98.31","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","149.28","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","157.87","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","138.88","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","132.9","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","148.5","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","247.07","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","152.93","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","149.54","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","141.74","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","190.12","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","163.59","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","228.35","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","231.73","consolidated General Government"
"IG","Government Expenditure","512","Oman","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","140.68","consolidated General Government"
"IG","Government Expenditure","586","Pakistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","1427.35","consolidated General Government"
"IG","Government Expenditure","586","Pakistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","1947.63","consolidated General Government"
"IG","Government Expenditure","586","Pakistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","3361.98","consolidated General Government"
"IG","Government Expenditure","586","Pakistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","3538.21","consolidated General Government"
"IG","Government Expenditure","586","Pakistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","2702.59","consolidated General Government"
"IG","Government Expenditure","586","Pakistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","2347.27","consolidated General Government"
"IG","Government Expenditure","586","Pakistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","1475.58","consolidated General Government"
"IG","Government Expenditure","586","Pakistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","3247.73","consolidated General Government"
"IG","Government Expenditure","586","Pakistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","2995.96","consolidated General Government"
"IG","Government Expenditure","591","Panama","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","187.83","consolidated General Government"
"IG","Government Expenditure","591","Panama","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","243.67","consolidated General Government"
"IG","Government Expenditure","591","Panama","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","293.94","consolidated General Government"
"IG","Government Expenditure","591","Panama","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","375.81","consolidated General Government"
"IG","Government Expenditure","591","Panama","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","367.34","consolidated General Government"
"IG","Government Expenditure","600","Paraguay","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","10.65","consolidated General Government"
"IG","Government Expenditure","600","Paraguay","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","21.32","consolidated General Government"
"IG","Government Expenditure","600","Paraguay","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","33.5","consolidated General Government"
"IG","Government Expenditure","600","Paraguay","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","24.72","consolidated General Government"
"IG","Government Expenditure","600","Paraguay","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","51.65","consolidated General Government"
"IG","Government Expenditure","600","Paraguay","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","72.05","consolidated General Government"
"IG","Government Expenditure","600","Paraguay","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","211.58","consolidated General Government"
"IG","Government Expenditure","600","Paraguay","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","186.19","consolidated General Government"
"IG","Government Expenditure","600","Paraguay","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","207.67","consolidated General Government"
"IG","Government Expenditure","600","Paraguay","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","183.94","consolidated General Government"
